,mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
41106,gdb_41107,C1CC23C=CC(C=C2)N13,3.01456,1.99703,1.81445,0.9285,79.03,-0.2032,-0.0122,0.1909,855.5269,0.149812,-364.733418,-364.727194,-364.72625,-364.763317,27.796
117146,gdb_117147,COCC(=O)C(O)C=O,2.38755,1.07497,0.84749,4.8924,67.71,-0.2526,-0.0536,0.199,1382.6709,0.13143,-496.098507,-496.08836,-496.087416,-496.134809,34.392
57329,gdb_57330,CC(C)(C)C(C)(N)C#N,1.98591,1.43265,1.28016,2.8294,85.23,-0.2645,0.036,0.3004,1193.583,0.203421,-384.49236,-384.481331,-384.480387,-384.527095,42.191
17660,gdb_17661,C1CC(C1)(C2CC2)O,3.70631,1.52854,1.45975,1.4217,74.75,-0.2474,0.0709,0.3184,982.7304,0.177004,-348.980966,-348.972867,-348.971922,-349.013233,31.662
34263,gdb_34264,N#CC12NC3CNC1C23,4.19762,1.34307,1.21397,5.294,74.13,-0.2286,0.0082,0.2368,1017.8124,0.127557,-396.880645,-396.87382,-396.872876,-396.911802,27.308
10536,gdb_10537,CCCC1(CN1)C#C,2.8895,1.39442,1.05955,1.843,77.93,-0.243,0.0438,0.2869,1177.1711,0.163851,-327.870232,-327.861194,-327.86025,-327.903925,33.373
116226,gdb_116227,OCC1COCC11CN1,2.24993,1.45025,0.98781,3.5832,74.49,-0.2397,0.0657,0.3053,1220.1762,0.171931,-440.247471,-440.238716,-440.237772,-440.281523,32.865
78329,gdb_78330,OC1C2C1C1(O)CCC21,2.86835,1.3952,1.19397,1.8056,74.31,-0.2265,0.0644,0.2908,1095.2521,0.158301,-422.957089,-422.948863,-422.947919,-422.989249,33.044
101912,gdb_101913,CC(=O)C(CO)N1CC1,1.94983,1.41252,1.08132,3.4108,75.95,-0.2399,-0.0131,0.2268,1227.2592,0.168774,-440.264664,-440.25477,-440.253826,-440.300106,35.654
35780,gdb_35781,N#CC1CC2CC2CN1,3.62495,1.16168,0.98186,4.6728,79.04,-0.2418,0.0275,0.2692,1212.8969,0.162594,-382.071977,-382.064131,-382.063187,-382.10443,30.744
57824,gdb_57825,CN(C)C(=O)C#CC#C,4.22182,0.75233,0.64372,3.6553,93.81,-0.2479,-0.0559,0.192,1675.2022,0.121276,-400.71811,-400.707979,-400.707034,-400.753731,34.967
127160,gdb_127161,CN(C=N)c1c[nH]nn1,4.28289,1.10758,0.88494,4.0598,76.26,-0.209,-0.0076,0.2014,1244.791,0.126376,-430.24418,-430.235934,-430.234989,-430.277616,29.715
88986,gdb_88987,CN1CC1CC1CC1O,3.59963,0.79148,0.76624,1.601,83.53,-0.218,0.0763,0.2943,1597.6885,0.193016,-404.291464,-404.28169,-404.280745,-404.326756,36.547
59015,gdb_59016,CC(O)C1=NCC(=O)O1,3.31405,1.10235,0.99193,1.6155,66.31,-0.2735,-0.0284,0.2451,1223.0181,0.123315,-475.074496,-475.06593,-475.064986,-475.108209,31.041
57966,gdb_57967,CN(C)C(=O)CC1CC1,3.658,0.84662,0.73755,3.2702,84.95,-0.2336,0.0361,0.2696,1621.0577,0.192823,-404.364206,-404.353663,-404.352719,-404.400927,37.204
123172,gdb_123173,COCCOCC1CN1,2.53897,0.97966,0.77678,3.1443,79.85,-0.2311,0.0825,0.3136,1543.2883,0.193155,-441.428082,-441.417705,-441.416761,-441.465292,36.019
20663,gdb_20664,CC1=CN=NOC1=N,3.41256,2.31072,1.38945,2.6271,65.42,-0.2602,-0.0928,0.1675,826.3724,0.094693,-394.745897,-394.738844,-394.737899,-394.77721,25.727
126353,gdb_126354,CCC1=NC(=N)ON=C1,2.95876,1.32509,0.92556,4.0576,76.26,-0.2548,-0.0891,0.1657,1225.2454,0.123587,-434.048112,-434.039784,-434.03884,-434.082114,30.072
5352,gdb_5353,c1cnc(nc1)C#N,6.07584,1.65313,1.29955,6.1189,65.05,-0.2812,-0.0795,0.2016,844.1499,0.075174,-356.501918,-356.496052,-356.495108,-356.532068,21.294
120887,gdb_120888,CCCC1CC2(C1)CC2,5.20054,0.66442,0.64449,0.2141,94.69,-0.2591,0.0882,0.3473,1889.2018,0.228565,-352.341629,-352.331661,-352.330717,-352.377128,37.859
95168,gdb_95169,CC1COC2CC2(C)O1,2.50131,1.55394,1.13491,0.6025,78.69,-0.2249,0.0833,0.3082,1160.8802,0.181624,-424.212783,-424.203893,-424.202949,-424.245864,34.607
115507,gdb_115508,CCC1COC(CO)O1,2.24445,1.37145,1.08226,2.0968,74.72,-0.2505,0.0794,0.3299,1232.5011,0.182223,-461.367635,-461.358132,-461.357188,-461.402543,34.679
32934,gdb_32935,CCOc1cnc([nH]1)O,5.2798,0.82134,0.74413,2.5331,71.82,-0.1954,0.055,0.2504,1514.9187,0.135993,-455.17651,-455.167571,-455.166627,-455.21131,32.243
112424,gdb_112425,CCC1CC(=O)NC1C,2.43439,1.19491,0.88444,3.973,82.44,-0.2345,0.0385,0.273,1380.8187,0.195007,-404.411406,-404.401927,-404.400983,-404.445676,35.922
104451,gdb_104452,CCC1(CCCCC1)O,2.89305,1.1415,1.01893,1.2789,88.22,-0.2569,0.0654,0.3223,1343.6239,0.229997,-389.525302,-389.515627,-389.514683,-389.559119,38.405
118801,gdb_118802,CCOC1(C)CC1C#N,2.02418,1.27962,0.91182,5.1709,81.16,-0.2676,0.0342,0.3017,1361.243,0.168475,-403.150554,-403.140462,-403.139518,-403.186055,36.336
132275,gdb_132276,Cc1cc(nc(=O)[nH]1)F,2.02394,1.7855,0.95427,6.7247,67.8,-0.2446,-0.0515,0.1931,1131.7406,0.101335,-478.056676,-478.049057,-478.048113,-478.089177,28.08
47993,gdb_47994,O=CC#CC1CC(=O)O1,6.44141,0.62049,0.61172,1.6287,71.62,-0.2837,-0.0811,0.2026,1713.0599,0.087272,-456.557551,-456.549142,-456.548198,-456.592439,28.266
3209,gdb_3210,OC1C2CN2C1=N,3.60275,3.42134,2.11899,4.2957,55.15,-0.2488,-0.0014,0.2474,620.7234,0.102267,-340.578657,-340.572451,-340.571506,-340.608586,23.075
11886,gdb_11887,C1CC12CC(=O)CO2,4.69105,1.57406,1.36265,1.9174,64.9,-0.2434,-0.0246,0.2188,913.892,0.130068,-383.74601,-383.738982,-383.738038,-383.777376,27.035
42467,gdb_42468,C#CC(=O)CCC1CC1,4.61458,0.66349,0.60733,2.7295,83.53,-0.2613,-0.0548,0.2065,1814.8547,0.156469,-385.858302,-385.848503,-385.847559,-385.894508,35.028
111491,gdb_111492,CC1CC2OC2C1CO,2.41793,1.47061,1.05182,2.4463,76.9,-0.2518,0.0676,0.3195,1187.8396,0.183044,-424.211617,-424.20275,-424.201806,-424.245249,34.086
9141,gdb_9142,CCC#CC(O)C=O,5.42957,0.8028,0.74372,2.808,71.48,-0.2543,-0.0414,0.2129,1520.7503,0.127402,-383.719529,-383.710162,-383.709218,-383.756085,31.628
25438,gdb_25439,c1cocc(c1=O)C=O,3.12796,1.47449,1.00211,6.1247,68.76,-0.2379,-0.069,0.1689,1072.3459,0.089653,-456.609846,-456.602595,-456.60165,-456.642112,26.321
131017,gdb_131018,c1nc(nn1C=O)C=O,5.30786,0.98567,0.8313,3.8811,66.38,-0.2732,-0.0948,0.1783,1246.7322,0.077897,-468.84081,-468.833483,-468.832539,-468.873335,25.217
126184,gdb_126185,CCc1c(c(no1)C)C,2.92324,1.19765,0.91327,3.1744,82.95,-0.2366,0.0048,0.2414,1345.9824,0.169511,-403.17381,-403.163939,-403.162994,-403.209156,35.12
90850,gdb_90851,OC1CC2C3C=CC1C23,2.96019,1.79165,1.47133,1.5264,77.78,-0.2209,0.019,0.2398,943.8037,0.162325,-385.889495,-385.882574,-385.88163,-385.920387,29.202
129528,gdb_129529,c1cnoc1OC(=O)N,5.0127,1.01606,0.99973,4.2393,60.81,-0.2572,-0.0095,0.2477,1168.4976,0.089182,-489.909883,-489.901988,-489.901044,-489.944256,27.729
74075,gdb_74076,CC1=CC(=O)C2(C)CN12,2.71337,1.57108,1.14659,3.3257,79.95,-0.2353,-0.0443,0.191,1104.7272,0.146955,-401.971824,-401.963281,-401.962336,-402.004713,32.145
96093,gdb_96094,CC1CCCC2(CO2)C1,2.58821,1.29863,0.98506,2.0119,85.13,-0.2548,0.0763,0.3311,1292.9377,0.207178,-388.303719,-388.295057,-388.294112,-388.336613,34.668
9435,gdb_9436,CC1(CCC1=O)C#C,2.67642,1.75607,1.72642,2.5077,71.38,-0.2374,-0.0274,0.2099,894.1166,0.127688,-346.581645,-346.573217,-346.572273,-346.614656,30.821
13076,gdb_13077,CC1COC1CC#C,4.28798,1.26502,1.05335,2.3286,73.78,-0.2428,0.0545,0.2974,1135.3965,0.152028,-347.752471,-347.743767,-347.742823,-347.786565,31.33
114895,gdb_114896,COC1CC2CCCC12,3.40958,1.11982,0.97479,0.9663,85.62,-0.2411,0.0758,0.3168,1325.3433,0.207587,-388.286919,-388.278178,-388.277234,-388.320697,33.649
59482,gdb_59483,CC(O)C1OC1C1CN1,3.01803,1.01855,0.97837,0.8052,75.22,-0.2453,0.0673,0.3126,1331.1958,0.169812,-440.230226,-440.220689,-440.219745,-440.265164,34.933
28881,gdb_28882,Cc1c(cncc1N)N,2.27852,1.81884,1.0208,3.6657,84.26,-0.1967,-0.0006,0.1961,1139.8774,0.15004,-398.193354,-398.184799,-398.183855,-398.225905,33.449
8719,gdb_8720,C(#N)C(=O)C(=O)C#N,4.83908,1.43999,1.10975,0.0001,51.78,-0.33,-0.175,0.155,920.3354,0.034807,-412.267004,-412.259551,-412.258607,-412.299757,23.797
98478,gdb_98479,COC(=O)C1(CC1)CO,2.1893,1.47548,0.98978,1.3009,72.93,-0.2633,0.0065,0.2698,1231.2231,0.158039,-460.181536,-460.171893,-460.170949,-460.216346,34.787
55626,gdb_55627,NC(=O)OC(C#C)C#N,2.32246,1.15665,0.9053,4.1658,65.84,-0.2911,-0.0195,0.2716,1264.3241,0.086612,-452.749741,-452.740394,-452.73945,-452.785225,32.187
16831,gdb_16832,OC1CC(=O)N2CC12,3.26124,2.17387,1.65029,3.9472,60.59,-0.248,-0.006,0.2421,794.8318,0.119644,-399.798339,-399.791479,-399.790535,-399.829602,26.102
16006,gdb_16007,C1OC11COC=NC1,4.06138,1.97057,1.5723,2.9163,61.4,-0.2509,0.022,0.2729,809.1867,0.120329,-399.783398,-399.77678,-399.775836,-399.814282,24.884
44575,gdb_44576,O=C1NC2C3CC3CC12,3.02348,1.57627,1.41098,3.7265,74.01,-0.2435,0.0286,0.2721,976.8316,0.150751,-401.970038,-401.96301,-401.962066,-402.001547,28.411
92712,gdb_92713,CC1=CCC(O)C1C#N,2.06037,1.75686,1.06984,4.6924,78.09,-0.2599,0.0002,0.2601,1137.5838,0.147445,-401.98011,-401.971256,-401.970312,-402.013674,32.98
23002,gdb_23003,CC1OCC1C(C)=NO,2.69904,1.10797,0.9838,1.9008,77.99,-0.2412,0.0058,0.247,1298.0989,0.168631,-440.231192,-440.22123,-440.220286,-440.266977,35.738
38136,gdb_38137,C1CC2C3NC3C=CC12,2.69221,1.87754,1.37965,1.3983,83.31,-0.2257,0.0154,0.2411,992.4827,0.17495,-365.989214,-365.982167,-365.981223,-366.020453,29.329
107878,gdb_107879,CCC12CN3C1C(C)C23,2.34245,1.57527,1.12518,1.9742,86.4,-0.2246,0.0759,0.3004,1191.7656,0.193778,-367.122575,-367.113739,-367.112795,-367.15616,34.159
122489,gdb_122490,CCCCC1NC1C=O,4.22193,0.58151,0.53823,3.2502,85.37,-0.2472,-0.0254,0.2218,2088.5623,0.192581,-404.340298,-404.329912,-404.328968,-404.376993,36.799
42023,gdb_42024,C1CC2CCOCC2O1,3.17588,1.40236,1.04102,2.1798,78.15,-0.2462,0.0893,0.3356,1168.3679,0.186293,-424.236618,-424.229036,-424.228092,-424.268714,30.223
35765,gdb_35766,N#CC1NCC2CC1O2,3.12021,1.48755,1.3263,6.0725,70.99,-0.2351,0.0233,0.2584,997.3517,0.138944,-417.989664,-417.98242,-417.981476,-418.021416,28.378
17506,gdb_17507,C#CC12CC3C(O1)C23,5.0736,1.82346,1.66558,1.8518,67.52,-0.2378,0.0147,0.2524,786.8268,0.106496,-345.294742,-345.288476,-345.287532,-345.324848,25.233
87751,gdb_87752,CC1CC11CC(O1)C=O,4.72582,0.85816,0.81589,3.0209,77.29,-0.2353,-0.034,0.2013,1445.7881,0.156507,-423.001806,-422.992592,-422.991647,-423.036693,33.431
107874,gdb_107875,CCC12CC3C1C(C)C23,2.29498,1.58485,1.12542,0.2099,90.39,-0.275,0.0901,0.3651,1208.118,0.205489,-351.090581,-351.081684,-351.080739,-351.124075,34.894
68285,gdb_68286,OC12CC(C1)C2(O)C=O,2.34794,1.54167,1.45196,2.7104,69.19,-0.2447,-0.036,0.2087,1001.4521,0.134024,-458.912114,-458.903712,-458.902768,-458.944872,32.343
54260,gdb_54261,CC(=O)C1(CCCC1)O,2.83286,1.23971,1.11467,1.9464,78.19,-0.2329,-0.0135,0.2194,1212.4784,0.181425,-424.265143,-424.255469,-424.254525,-424.300538,35.858
62006,gdb_62007,NC(CCC(N)=O)C#N,3.69656,0.68046,0.6393,6.9102,73.55,-0.2603,0.0143,0.2746,1726.4431,0.146711,-435.306544,-435.29598,-435.295036,-435.343871,36.346
26231,gdb_26232,CC(O)C1=CC=C(C)O1,3.18138,1.06472,0.95597,1.8517,79.77,-0.2115,0.0165,0.228,1327.4722,0.158025,-423.067098,-423.057648,-423.056704,-423.101782,34.488
85258,gdb_85259,CC1CC2(CN2)C(=O)O1,2.53794,1.58252,1.19158,5.4212,71.86,-0.2532,0.0047,0.2579,1083.125,0.14844,-439.107957,-439.0998,-439.098855,-439.140965,30.913
106656,gdb_106657,NC12CC1(CO)OC2=N,2.74732,1.29831,1.0468,0.5636,71.06,-0.2445,0.0152,0.2596,1166.1325,0.135562,-455.103377,-455.094541,-455.093597,-455.137108,32.99
133530,gdb_133531,FC(F)(F)C(C=O)C#C,1.8746,1.60222,1.04685,1.9175,54.16,-0.2724,-0.0537,0.2187,1082.4517,0.070584,-566.960683,-566.951857,-566.950913,-566.995406,30.315
24358,gdb_24359,c1c2c(co1)OCOC2,3.69995,1.56281,1.1327,1.5653,66.51,-0.2123,0.0134,0.2258,1000.8912,0.115634,-457.77696,-457.770454,-457.76951,-457.80792,25.636
128919,gdb_128920,c1ncn(n1)CCC#N,7.05532,0.76244,0.71756,1.542,71.39,-0.2796,-0.0115,0.268,1476.2749,0.115278,-413.025673,-413.017805,-413.016861,-413.059523,27.317
52982,gdb_52983,CC#CC12CC=CC1N2,4.35586,0.92145,0.84819,1.5726,87.5,-0.223,0.0032,0.2263,1419.5965,0.147875,-364.773503,-364.764899,-364.763955,-364.808015,31.809
121560,gdb_121561,CCCC#CCCOC,6.73877,0.39168,0.38482,1.1456,93.84,-0.2421,0.0618,0.3039,2923.2472,0.203002,-388.263858,-388.252122,-388.251178,-388.303944,39.633
47400,gdb_47401,C1CC(=O)C2(C1)COC2,2.6867,1.51046,1.16671,3.5941,74.61,-0.2432,-0.0273,0.2159,1097.4116,0.160192,-423.037904,-423.029834,-423.02889,-423.071173,30.368
77104,gdb_77105,OC1C(CC11CC1)C#C,3.31547,1.10536,0.92873,0.6694,83.58,-0.2436,0.0473,0.2909,1290.8522,0.157557,-385.828857,-385.819821,-385.818877,-385.862473,34.792
71367,gdb_71368,OC12CN3C1C1CC1C23,2.94998,1.95956,1.56165,1.5209,74.46,-0.2355,0.0701,0.3056,896.7672,0.149847,-401.864636,-401.85796,-401.857016,-401.895167,28.393
26906,gdb_26907,c1c(=O)oc(c(n1)O)N,3.15182,1.48714,1.01084,4.5205,71.23,-0.1969,-0.065,0.132,1063.9246,0.088767,-489.933377,-489.925559,-489.924614,-489.965428,29.711
63356,gdb_63357,CC1(C=CCC(=O)O1)C,2.48807,1.46896,1.16115,4.2117,78.23,-0.2576,0.0058,0.2634,1138.5484,0.157907,-423.082796,-423.073796,-423.072851,-423.117526,33.7
4612,gdb_4613,OC1=CNC(=N)C=N1,5.75454,1.60075,1.25238,1.3005,67.74,-0.1886,-0.0591,0.1295,889.0902,0.097897,-394.811312,-394.804785,-394.803841,-394.841847,25.285
10219,gdb_10220,CCC(CCO)OC,3.1938,1.05181,0.84093,1.1768,75.0,-0.2443,0.0774,0.3217,1415.1435,0.197508,-387.32957,-387.31884,-387.317896,-387.365983,37.074
7696,gdb_7697,CC1(O)CC2CC1C2,3.34429,2.02521,1.82848,1.2692,73.91,-0.2545,0.0764,0.3309,846.0672,0.178632,-348.999487,-348.992229,-348.991285,-349.030175,30.18
77699,gdb_77700,CC1C2(CC2)CC11CO1,2.96651,1.28538,1.06604,1.7494,82.87,-0.2549,0.0737,0.3286,1210.3007,0.181391,-387.047259,-387.03849,-387.037546,-387.080593,34.24
26780,gdb_26781,Cc1c(oc(n1)C#C)N,3.59822,1.1635,0.88493,3.1251,84.3,-0.1957,-0.0217,0.174,1259.3618,0.111349,-416.812599,-416.803682,-416.802738,-416.846388,32.25
30366,gdb_30367,OC1CCN2C=NC=C12,3.20319,1.57696,1.19051,2.7252,73.99,-0.2235,0.0238,0.2473,1025.0798,0.139931,-418.049259,-418.042014,-418.04107,-418.080999,27.966
69743,gdb_69744,CC12CC1C1CC(=O)C21,2.84255,1.51151,1.26183,2.9213,79.25,-0.2263,-0.021,0.2053,1066.921,0.15871,-385.86058,-385.852681,-385.851736,-385.892761,31.434
64601,gdb_64602,CC1(C=O)C=CCC1=O,2.14572,1.61055,1.33543,2.5011,74.3,-0.2459,-0.0464,0.1995,1048.6055,0.133803,-421.867322,-421.858533,-421.857589,-421.901285,31.882
8994,gdb_8995,C(C(=O)C#N)NC=O,5.39899,1.00549,0.85206,2.2631,58.52,-0.2723,-0.1074,0.1649,1208.7124,0.082054,-414.697124,-414.688873,-414.687928,-414.734645,26.816
77165,gdb_77166,CC1N(CC1=O)C1CC1,3.33002,1.08618,0.87308,2.5275,81.12,-0.2312,-0.0214,0.2097,1345.7176,0.169193,-403.128588,-403.119479,-403.118535,-403.162816,33.874
34194,gdb_34195,C#CC12CC3CC(C1)C23,3.84521,1.38629,1.22226,0.8275,85.85,-0.244,0.042,0.2861,1063.5718,0.160289,-348.684476,-348.677108,-348.676164,-348.715874,30.569
130819,gdb_130820,c1c(onn1)C(=O)C=O,4.64648,1.0703,0.86992,0.9108,60.77,-0.2786,-0.1367,0.1419,1178.0193,0.063697,-488.657603,-488.65004,-488.649096,-488.691024,25.439
64525,gdb_64526,CC1(C=O)C2C3CC2C13,2.94964,1.59778,1.21608,2.5168,80.0,-0.2414,-0.022,0.2193,1057.6106,0.158217,-385.823357,-385.815408,-385.814463,-385.855718,30.925
18365,gdb_18366,CC1OCC2CCC12,3.22748,2.10392,1.55147,1.3647,73.95,-0.2463,0.0788,0.3251,898.257,0.178954,-349.007216,-348.999788,-348.998844,-349.039025,28.874
50502,gdb_50503,O=CC1OCC(O1)C#C,3.94814,1.0143,0.93435,3.6147,67.98,-0.2502,-0.0402,0.21,1237.7885,0.11016,-457.720469,-457.711875,-457.710931,-457.755155,30.103
44051,gdb_44052,O=C1CC23CNC12CN3,2.61537,1.71876,1.56898,2.6513,71.51,-0.2182,-0.0293,0.1889,933.3797,0.136388,-417.917136,-417.909634,-417.90869,-417.949015,29.572
58356,gdb_58357,CC(C)C(C=O)N1CC1,2.10899,1.26056,0.98282,2.5859,83.05,-0.2461,-0.0261,0.2199,1334.6336,0.191351,-404.328537,-404.318206,-404.317262,-404.364147,37.44
126861,gdb_126862,CCN=C1C=CNN=C1,4.0699,1.01718,0.8719,3.2494,88.5,-0.1989,-0.0305,0.1684,1348.4741,0.149543,-398.132987,-398.124593,-398.123649,-398.166689,31.314
56658,gdb_56659,CN1CC1(C)C(O)C#N,2.96047,1.17209,1.00167,5.4973,76.36,-0.2607,0.0221,0.2828,1240.7052,0.157395,-419.188423,-419.178737,-419.177793,-419.222828,35.506
72760,gdb_72761,CC12CNC1=CC(=O)N2,3.20589,1.47653,1.20564,4.6134,76.18,-0.2263,-0.0148,0.2115,1040.7444,0.138036,-418.017542,-418.010027,-418.009083,-418.04918,29.916
57198,gdb_57199,CC(=O)C(O)C1(C)CN1,2.37024,1.3423,1.09568,2.1337,74.86,-0.2435,-0.0255,0.218,1199.6069,0.167616,-440.27135,-440.260931,-440.259987,-440.30762,37.511
113755,gdb_113756,CC(C=O)N1CC1CO,2.01709,1.58708,1.06917,1.8309,76.51,-0.2332,-0.0437,0.1895,1192.3505,0.169157,-440.254311,-440.244691,-440.243747,-440.288622,35.32
55561,gdb_55562,CC(=N)OC(=O)CC#N,5.22205,0.79088,0.69271,5.0777,68.16,-0.2824,-0.0404,0.242,1536.5636,0.109906,-453.996932,-453.987418,-453.986474,-454.033041,32.12
12414,gdb_12415,CC1COCCC1O,2.85394,1.99718,1.43925,1.9723,70.52,-0.2376,0.0639,0.3016,942.8043,0.178303,-386.151437,-386.143354,-386.14241,-386.1833,31.343
24698,gdb_24699,c1cnc2c(n1)CCN2,3.72223,1.64313,1.16274,2.2763,79.47,-0.2092,-0.0328,0.1765,1006.8384,0.129282,-396.994933,-396.988418,-396.987474,-397.025759,25.978
115803,gdb_115804,COC1CCC2(C)CC12,3.7011,1.05659,0.93981,1.1294,86.25,-0.2415,0.0851,0.3266,1367.3021,0.206038,-388.290142,-388.280872,-388.279928,-388.323907,35.743
98568,gdb_98569,CNC(=O)C1=NCCN1,4.13121,1.02168,0.83445,1.5328,76.36,-0.2204,-0.0241,0.1963,1378.4626,0.149686,-435.318187,-435.30919,-435.308245,-435.352605,31.857
21958,gdb_21959,C(CO)c1nnon1,7.06973,1.0637,0.98647,2.3369,55.71,-0.2871,-0.0734,0.2136,1108.8661,0.094864,-431.857319,-431.84997,-431.849026,-431.890141,25.142
90264,gdb_90265,OC1CC23CCC2OC13,3.4074,1.50256,1.24608,2.8021,74.98,-0.2303,0.0572,0.2875,1041.8743,0.159554,-422.965049,-422.957297,-422.956353,-422.99735,30.626
45534,gdb_45535,N=C1OC2COCC2=C1,4.43483,1.27829,1.05096,2.0307,74.22,-0.2507,-0.0395,0.2112,1094.1543,0.126807,-437.898147,-437.891206,-437.890262,-437.929678,26.865
15306,gdb_15307,O=CCC1OC1C#C,4.62099,1.10358,0.96632,2.8328,65.38,-0.2536,-0.0305,0.223,1148.2757,0.10374,-382.486223,-382.478024,-382.47708,-382.519932,28.481
46387,gdb_46388,O=C1CNC1CN1CC1,3.85757,0.9352,0.79732,2.3034,77.37,-0.2365,-0.0262,0.2102,1429.3317,0.159017,-419.160084,-419.151403,-419.150459,-419.194321,31.932
24070,gdb_24071,c1cc([nH]c1)NCC#N,6.7249,0.74953,0.70414,3.2412,76.95,-0.213,0.0163,0.2293,1528.5362,0.126355,-396.961736,-396.953419,-396.952474,-396.996176,30.019
90816,gdb_90817,CC1CC2C3C4C3C1C24,3.2162,1.71285,1.50973,0.092,83.59,-0.234,0.0921,0.3261,975.0029,0.185702,-349.921238,-349.914317,-349.913373,-349.952266,29.496
17807,gdb_17808,[O-]C(=O)C1C2CC1[NH2+]2,4.68018,1.60192,1.38082,12.8573,65.3,-0.1829,-0.0034,0.1795,882.6071,0.119684,-399.708212,-399.701486,-399.700542,-399.740212,25.276
31177,gdb_31178,CNc1c(cco1)C=O,2.75777,1.2899,0.8859,4.8684,78.4,-0.2003,-0.0223,0.1781,1255.6011,0.124124,-437.923919,-437.915266,-437.914322,-437.957695,30.852
49264,gdb_49265,C1C(=O)NC(=CN1)C=O,2.82629,1.3522,0.91999,6.2404,76.41,-0.2043,-0.0417,0.1626,1180.6855,0.114124,-454.007647,-453.999508,-453.998563,-454.041718,29.248
59595,gdb_59596,CC(O)C1CC=CC1C,2.49728,1.30812,0.96112,1.3351,86.25,-0.2365,0.0277,0.2642,1306.0505,0.205526,-388.307159,-388.297491,-388.296546,-388.341166,37.387
26030,gdb_26031,CC(C#C)C1=NC=CN1,3.21089,1.27336,0.95964,2.8877,79.73,-0.2181,0.0328,0.2509,1207.0275,0.136508,-380.881726,-380.873168,-380.872224,-380.915673,31.892
79705,gdb_79706,CC1C2C3OC3C1C2C,2.74683,1.63271,1.30949,2.0266,81.03,-0.2461,0.0905,0.3367,1065.9348,0.183339,-387.040346,-387.032194,-387.031249,-387.073049,32.36
65726,gdb_65727,CC1(CC=O)OC2CC12,4.00199,1.02911,0.96647,3.4675,75.65,-0.2403,-0.0212,0.2191,1263.3516,0.156563,-422.995015,-422.986116,-422.985171,-423.028977,33.236
57426,gdb_57427,CC(C)(C)C1CC1C#C,2.43955,1.22882,1.05207,0.7281,92.07,-0.2395,0.047,0.2865,1294.3231,0.202793,-351.118376,-351.107964,-351.10702,-351.152874,40.447
39260,gdb_39261,C1C2CCC3CCC12O3,2.37209,2.16682,1.49045,1.3535,80.68,-0.2299,0.0774,0.3074,969.1658,0.186454,-387.089487,-387.082481,-387.081537,-387.120496,29.916
125709,gdb_125710,CC1=NOC(=N)C(N)=N1,3.17635,1.47297,1.01263,2.7196,74.78,-0.2339,-0.0542,0.1796,1117.796,0.112958,-450.133945,-450.125774,-450.12483,-450.166585,30.67
130823,gdb_130824,c1nc(on1)C(=O)C=O,4.58199,1.10784,0.89214,2.873,59.89,-0.278,-0.1364,0.1416,1158.6475,0.064596,-488.674368,-488.666908,-488.665964,-488.707888,24.814
13893,gdb_13894,CC(C)C1C(C)C1O,2.65393,1.62571,1.22958,1.425,78.25,-0.2445,0.0678,0.3122,1106.9106,0.198347,-350.196633,-350.186767,-350.185822,-350.230804,36.538
96452,gdb_96453,CC1OCCCC2CC12,2.0447,1.81797,1.2293,1.1515,84.51,-0.2388,0.0806,0.3194,1133.3874,0.208302,-388.282393,-388.274055,-388.27311,-388.314637,34.178
129521,gdb_129522,c1c(n[nH]n1)NC(=O)N,5.24219,1.00571,0.84469,3.9077,65.52,-0.2289,-0.0007,0.2282,1259.0878,0.104044,-466.229093,-466.221236,-466.220292,-466.262084,28.73
61462,gdb_61463,CC(OC(N)=O)C1CO1,2.84527,1.08226,0.90848,1.8618,68.59,-0.2659,0.0552,0.3211,1313.2969,0.145707,-476.245464,-476.235693,-476.234749,-476.281311,34.485
77248,gdb_77249,CC1C(NC=O)C1(C)C,2.12807,1.33119,1.04758,3.5097,83.64,-0.24,0.028,0.268,1279.4341,0.192031,-404.372243,-404.361589,-404.360645,-404.407823,38.638
61196,gdb_61197,OC(CC#C)C(O)C#C,3.8402,0.86477,0.80374,1.9863,76.65,-0.2653,0.0282,0.2935,1429.0075,0.131865,-421.748496,-421.738458,-421.737514,-421.783489,36.918
62744,gdb_62745,CC1(O)C2NC(=N)C12O,2.6146,1.53442,1.24473,2.6922,70.87,-0.2248,0.0068,0.2315,1046.8029,0.133479,-455.093355,-455.084223,-455.083279,-455.126517,34.741
55961,gdb_55962,[O-]C(=O)CC1C[NH+]=CN1,4.41752,0.97975,0.82817,7.8735,70.14,-0.2427,-0.0028,0.24,1320.4754,0.13824,-455.198721,-455.190728,-455.189783,-455.232019,29.439
4649,gdb_4650,c1c(c[nH]c1N)C#N,6.86014,1.27237,1.07718,6.5633,68.34,-0.2125,-0.0021,0.2104,1011.4667,0.098174,-357.696123,-357.68899,-357.688046,-357.727443,26.319
33001,gdb_33002,CCOc1ccccc1,4.88886,0.92017,0.78201,1.2966,87.35,-0.2141,0.0046,0.2187,1471.5134,0.160843,-385.958759,-385.950484,-385.949539,-385.992049,31.428
85100,gdb_85101,CC1OC(=N)C1(C)C#C,1.97338,1.58237,1.22573,2.674,79.45,-0.2627,0.0176,0.2803,1130.7745,0.145093,-401.921335,-401.911881,-401.910937,-401.955301,35.143
